compound_formula,substructure,MP_id,paper_id,source_provenance,Tc_anchor_K,Tc_provenance_tier,Hc2_T_anchor,Hc2_anchor_type,Hc2_deviation_flag,Hc2_source,sample_form_commitment,predictor_method_scope,T_K,H_T,predicted_log_Jc,predicted_log_Jc_lower_95,predicted_log_Jc_upper_95,parent_match_uncertainty_envelope_dex,bootstrap_iterations,refusal_flag
Fe1Se0.05Te0.95,iron_chalcogenide_11,mp-21273,,A1,3.35,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,2.5795000000000003,5.0,9.433259390877138,8.805976384104335,10.225316666135132,,5000,
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.98441565369311,5.866011440595365,6.109820183758652,,5000,
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.929148868030789,5.813729987105639,6.054451348051834,,5000,
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,8.855,0.1,5.790753081316644,5.694763036920546,5.928729335566075,,5000,
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,8.855,1.0,5.779008762059562,5.683627495246023,5.916985016308994,,5000,
Fe1Se0.075Te0.925,iron_chalcogenide_11,mp-21273,,A1,11.5,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,8.855,5.0,5.726253278542613,5.631346041674409,5.8618453474043015,,5000,
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.98441565369311,5.8660114395193625,6.109590552990185,,5000,
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.9289980072454815,5.813729980977796,6.0531435990658355,,5000,
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.313999999999999,0.1,5.838478362313592,5.742077633722924,5.978207231584909,,5000,
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.313999999999999,1.0,5.827181591183074,5.730942088860042,5.96706444846673,,5000,
Fe1Se0.07Te0.93,iron_chalcogenide_11,mp-21273,,A1,8.2,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.313999999999999,5.0,5.774650676826931,5.6786606303184755,5.912492969095748,,5000,
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.98441565369311,5.866150883848946,6.109868994499462,,5000,
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.929148868030789,5.814524117503292,6.05472932559477,,5000,
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.62,0.1,5.940434398136417,5.8344486280516925,6.073305528002446,,5000,
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.62,1.0,5.928776571018499,5.822326742493682,6.061157975885799,,5000,
Fe1Se0.13Te0.87,iron_chalcogenide_11,mp-21273,,A1,6.0,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.62,5.0,5.875147295162724,5.767790663161118,6.005409325095121,,5000,
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.98441565369311,5.866011440595365,6.109821404027172,,5000,
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.9289980072454815,5.813729987105639,6.05472932559477,,5000,
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,7.55883333205,0.1,5.807446619837963,5.713423660453622,5.949093109141833,,5000,
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,7.55883333205,1.0,5.795702300580881,5.702424073454876,5.9373487898847515,,5000,
Fe1Se0.1Te0.9,iron_chalcogenide_11,mp-21273,,A1,9.816666665,3DSC_MP,47.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,7.55883333205,5.0,5.7425297166879465,5.65078093993062,5.885661602868048,,5000,
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.960695330350417,5.84365985511429,6.086148671156769,,5000,
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.7694682668345525,5.665413894164623,5.898304846472484,,5000,
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.660500000000001,0.1,5.828512928127476,5.736051259402272,5.969218539419639,,5000,
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.660500000000001,1.0,5.794441666253616,5.700552574420056,5.935159642704283,,5000,
Fe1Se0.8,iron_chalcogenide_11,mp-20311,,A1,8.65,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.660500000000001,5.0,5.614734988391504,5.520579072031003,5.75275265227523,,5000,
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.96084211542598,5.843659858350076,6.085458118849194,,5000,
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.771923410007387,5.665413914623919,5.898304846472484,,5000,
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.029100000000001,0.1,5.849151469334602,5.7587307805524866,5.985879670307586,,5000,
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.029100000000001,1.0,5.815116748619893,5.725243653396889,5.952392546387775,,5000,
Fe1Se0.82,iron_chalcogenide_11,mp-20311,,A1,7.83,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.029100000000001,5.0,5.635332550477397,5.543798160767244,5.767900471644446,,5000,
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.960695330350417,5.843659858350076,6.085475382656883,,5000,
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.7694682668345525,5.665413914623919,5.89737675081374,,5000,
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,7.4074,0.1,5.812181286315359,5.725791075203895,5.947951440252919,,5000,
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,7.4074,1.0,5.776760331565509,5.6904695480527945,5.91452408978981,,5000,
Fe1Se0.85,iron_chalcogenide_11,mp-20311,,A1,9.62,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,7.4074,5.0,5.597259332172942,5.505460396633928,5.7331470989008695,,5000,
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.960695330350417,5.844410032227914,6.086295456232333,,5000,
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.7694682668345525,5.6701571292637585,5.898304846472484,,5000,
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.809366666410001,0.1,5.82484373065835,5.7470946250856585,5.965352195387381,,5000,
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.809366666410001,1.0,5.790511035629335,5.7124462148050545,5.930944704149717,,5000,
Fe1Se0.88,iron_chalcogenide_11,mp-20311,,A1,8.843333333,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.809366666410001,5.0,5.611318223064492,5.524466979021105,5.747450302793371,,5000,
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.96084211542598,5.843659858350076,6.085458118849194,,5000,
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.771923410007387,5.667999027229005,5.89737675081374,,5000,
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,5.698,0.1,5.863748444822501,5.770488728911439,5.9903337824493095,,5000,
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,5.698,1.0,5.829689548107145,5.736987307516848,5.956846655293712,,5000,
Fe1Se0.92,iron_chalcogenide_11,mp-20311,,A1,7.4,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,5.698,5.0,5.649348384046153,5.555140444614227,5.777868527590427,,5000,
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.960695330350417,5.84365985511429,6.086295456232333,,5000,
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.7694682668345525,5.665413894164623,5.898304846472484,,5000,
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,5.390000000000001,0.1,5.879988855923071,5.777729865773301,6.008147671918627,,5000,
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,5.390000000000001,1.0,5.845542565145406,5.7437952644157955,5.974863487129508,,5000,
Fe1Se0.93,iron_chalcogenide_11,mp-20311,,A1,7.0,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,5.390000000000001,5.0,5.664640571625859,5.5647442961351485,5.795834541218019,,5000,
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.96084211542598,5.843659858350076,6.086148671156769,,5000,
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.771923410007387,5.665413914623919,5.898304846472484,,5000,
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,5.0,,,,,5000,T_above_Tc
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.57965,0.1,5.830608635960312,5.734618593793223,5.9714268499673855,,5000,
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.57965,1.0,5.796549739244956,5.7018733706759415,5.935282362517714,,5000,
Fe1Se0.94,iron_chalcogenide_11,mp-20311,,A1,8.545,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,6.57965,5.0,5.6175295631822735,5.522885523918245,5.750485483209595,,5000,
Fe1Se0.98,iron_chalcogenide_11,mp-20311,,A1,8.105,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,0.1,5.996159972950191,5.877146982269887,6.121613313756543,,5000,
Fe1Se0.98,iron_chalcogenide_11,mp-20311,,A1,8.105,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,1.0,5.960695330350417,5.843659858350076,6.085458118849194,,5000,
Fe1Se0.98,iron_chalcogenide_11,mp-20311,,A1,8.105,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,4.2,5.0,5.7694682668345525,5.665413914623919,5.89737675081374,,5000,
Fe1Se0.98,iron_chalcogenide_11,mp-20311,,A1,8.105,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,0.1,,,,,5000,T_above_Tc
Fe1Se0.98,iron_chalcogenide_11,mp-20311,,A1,8.105,3DSC_MP,16.0,c_parent,±20-50%,S1_v3_2_2B_extension,single_crystal,sample_form_conditional_median:single_crystal,20.0,1.0,,,,,5000,T_above_Tc
