pdf,n_chars,families,cap_field_vs_T,cap_jc_vs_H,both,unreadable
LiFeAs_1103.1398.pdf,20387,cuprate,0,0,0,0
La2FeAs2O_0809.4702.pdf,12381,iron_pnictide_1111,0,0,0,0
La2FeAs2O_1604.07940.pdf,29731,cuprate;iron_pnictide_1111,0,0,0,0
La2FeAs2O_0806.3878.pdf,43828,iron_pnictide_1111,0,0,0,0
La2FeAs2O_0806.3304.pdf,19252,cuprate;iron_pnictide_1111,0,0,0,0
LiFeAs_1004.1387.pdf,24323,iron_pnictide_122;cuprate,0,0,0,0
SrFeAs2_0903.3710.pdf,21608,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
SrFeAs2_0811.3994.pdf,19196,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
CeIn5Co_1210.5571.pdf,58488,cuprate,0,0,0,0
LiFeAs_1009.4896.pdf,22637,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
CeIn5Co_1307.3787.pdf,43240,cuprate,0,0,0,0
CeIn5Co_0212502.pdf,20382,,1,0,0,0
La2FeAs2O_0809.1133.pdf,23129,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
La2FeAs2O_2011.13641.pdf,31176,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
SrLaCuO4_0302062.pdf,27019,cuprate,0,0,0,0
LiFeAs_1111.1620.pdf,29911,iron_pnictide_1111,0,0,0,0
SrFeAs2_1203.6592.pdf,31268,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_1204.4375.pdf,26889,cuprate,0,0,0,0
LiFeAs_1004.0854.pdf,26532,cuprate,0,0,0,0
CeIn5Co_1010.3175.pdf,18928,,1,0,0,0
SrLaCuO4_0412570.pdf,15810,cuprate,0,0,0,0
SrFeAs2_0806.4782.pdf,22135,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
CeIn5Co_1405.5883.pdf,59102,cuprate,0,0,0,0
LiFeAs_1008.5234.pdf,20638,iron_chalcogenide_11,0,0,0,0
LiFeAs_0807.2274.pdf,18250,cuprate,0,0,0,0
1506.01630v1.pdf,40630,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1302.3370v1.pdf,47732,cuprate,0,0,0,0
cond-mat_0212143v1.pdf,14011,cuprate,0,0,0,0
cond-mat_0109088v1.pdf,22119,,0,0,0,0
cond-mat_0305208v1.pdf,19639,,0,1,0,0
cond-mat_9903134v1.pdf,15847,cuprate,0,0,0,0
1504.05366v1.pdf,27423,,0,0,0,0
1205.3949v1.pdf,51785,iron_chalcogenide_11;cuprate;iron_pnictide_1111,1,1,1,0
cond-mat_0501664v1.pdf,20357,cuprate,0,0,0,0
cond-mat_0204343v1.pdf,12020,cuprate,0,0,0,0
1303.4163v1.pdf,29549,iron_chalcogenide_11;iron_pnictide_1111,1,1,1,0
1411.5397v1.pdf,20549,,0,0,0,0
cond-mat_0304526v1.pdf,24272,,1,0,0,0
0904.2442v1.pdf,20277,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1301.5341v2.pdf,54303,cuprate,0,0,0,0
1403.4478v1.pdf,28444,MgB2_class;cuprate,0,1,0,0
cond-mat_0005393v1.pdf,19487,cuprate,0,1,0,0
1303.2586v1.pdf,30980,iron_chalcogenide_11;MgB2_class;cuprate,1,0,0,0
1807.11366v1.pdf,44939,cuprate,0,0,0,0
cond-mat_0602672v1.pdf,35367,cuprate,0,0,0,0
1209.0241v4.pdf,29655,cuprate;iron_pnictide_1111,1,0,0,0
1201.1880v1.pdf,21465,,0,0,0,0
1301.7146v1.pdf,22974,,1,1,1,0
1103.1809v1.pdf,25914,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
cond-mat_9811303v2.pdf,81575,cuprate,0,0,0,0
cond-mat_0402206v1.pdf,44211,,0,1,0,0
1712.05966v2.pdf,17186,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
2412.09514v1.pdf,66620,iron_chalcogenide_11,1,0,0,0
0808.0061v2.pdf,48765,,0,0,0,0
2412.20837v1.pdf,80011,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
1502.05345v1.pdf,23785,iron_pnictide_122;cuprate,1,1,1,0
2102.10829v1.pdf,38361,iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
2511.20266v1.pdf,39813,,0,0,0,0
2308.10492v1.pdf,18681,iron_pnictide_122,1,0,0,0
2405.14138v1.pdf,60699,,0,0,0,0
1708.04721v1.pdf,57440,cuprate,0,0,0,0
1408.5829v2.pdf,65109,,0,0,0,0
1311.5370v1.pdf,22991,iron_chalcogenide_11,0,0,0,0
0107087v1.pdf,3808,cuprate,0,0,0,0
0903.0004v2.pdf,33458,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1109.2747v1.pdf,56509,cuprate,0,1,0,0
1612.02839v1.pdf,49461,iron_pnictide_122;cuprate,0,0,0,0
9812019v1.pdf,51094,cuprate,0,0,0,0
2409.12847v1.pdf,41901,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,0,0,0
2305.10034v1.pdf,58379,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1403.6704v2.pdf,25272,iron_pnictide_122;MgB2_class;cuprate,0,1,0,0
2012.12405v2.pdf,33078,,0,0,0,0
1008.3341v1.pdf,74542,,0,0,0,0
1011.1465v1.pdf,32912,cuprate,0,1,0,0
2012.04787v1.pdf,71326,cuprate,0,0,0,0
1604.05059v3.pdf,181434,cuprate,1,0,0,0
0109088v1.pdf,22119,,0,0,0,0
2311.15132v1.pdf,27033,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,0,1,0,0
0701150v2.pdf,56110,cuprate,0,0,0,0
1111.3923v1.pdf,17775,iron_chalcogenide_11,0,0,0,0
2402.17731v1.pdf,55042,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,0,0,0,0
0910.4316v1.pdf,8354,MgB2_class;cuprate,0,0,0,0
1412.2265v1.pdf,55657,MgB2_class;cuprate,0,1,0,0
1703.05529v3.pdf,32284,MgB2_class;cuprate,0,0,0,0
0505568v1.pdf,29389,cuprate,0,1,0,0
1610.08486v1.pdf,37854,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
2309.00105v2.pdf,33318,cuprate,1,0,0,0
1001.3452v1.pdf,18576,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1501.07346v1.pdf,65267,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
2101.02292v1.pdf,46178,cuprate,0,1,0,0
0701693v2.pdf,23259,,0,1,0,0
0612164v2.pdf,31336,,0,1,0,0
2011.13819v1.pdf,27839,iron_chalcogenide_11;cuprate,0,0,0,0
2006.06789v1.pdf,42479,iron_pnictide_122;iron_pnictide_1111,0,1,0,0
2412.09384v1.pdf,60303,cuprate,0,0,0,0
2301.02571v2.pdf,29637,,0,0,0,0
2512.05177v1.pdf,63520,iron_chalcogenide_11;iron_pnictide_1111,1,1,1,0
2309.06839v1.pdf,18352,cuprate,0,0,0,0
1911.00727v2.pdf,37925,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
2505.12062v4.pdf,61437,,0,0,0,0
2303.06339v2.pdf,108455,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1603.02675v1.pdf,28554,,0,0,0,0
2110.05513v2.pdf,24069,cuprate,0,0,0,0
1802.06160v1.pdf,40172,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
2408.02610v1.pdf,64794,cuprate,0,0,0,0
9908242v1.pdf,22214,cuprate,0,0,0,0
2512.01826v1.pdf,31305,,0,0,0,0
0105363v2.pdf,15165,MgB2_class;cuprate,0,0,0,0
1701.01578v1.pdf,90175,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
1802.09868v1.pdf,44686,iron_pnictide_122;cuprate,0,1,0,0
0111585v1.pdf,15529,MgB2_class,1,1,1,0
1010.5449v1.pdf,38812,,0,0,0,0
2410.06159v2.pdf,71855,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
2306.13071v3.pdf,53338,MgB2_class;cuprate,0,0,0,0
0803.0445v2.pdf,34496,,0,1,0,0
0912.4906v1.pdf,102341,MgB2_class;cuprate,1,1,1,0
1405.3549v1.pdf,45303,MgB2_class;cuprate,0,0,0,0
0009088v1.pdf,62176,cuprate,0,1,0,0
0911.1524v1.pdf,24308,cuprate,0,0,0,0
1505.01717v1.pdf,38770,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
1303.3382v1.pdf,50796,iron_pnictide_122,0,1,0,0
2403.03729v2.pdf,118201,iron_chalcogenide_11;cuprate,0,0,0,0
0203104v1.pdf,18672,cuprate,0,0,0,0
1006.5109v2.pdf,19195,cuprate,0,1,0,0
1810.10477v3.pdf,47748,cuprate,0,0,0,0
1706.00543v1.pdf,28888,iron_pnictide_122,1,0,0,0
0803.0307v1.pdf,19129,cuprate,0,0,0,0
1709.10291v1.pdf,19070,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
1907.04718v1.pdf,53672,iron_pnictide_122;cuprate,0,1,0,0
2206.14108v2.pdf,51064,iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
0108458v1.pdf,9232,MgB2_class,0,0,0,0
1405.7791v3.pdf,20058,MgB2_class,0,0,0,0
1201.5201v1.pdf,18109,iron_pnictide_122;MgB2_class,0,1,0,0
0603582v1.pdf,31994,cuprate,0,1,0,0
1912.06099v2.pdf,21000,cuprate,1,0,0,0
0104114v1.pdf,9637,MgB2_class;cuprate,0,0,0,0
2308.06000v1.pdf,18091,,0,0,0,0
0105215v1.pdf,9136,MgB2_class,0,1,0,0
1902.02830v1.pdf,36678,,0,0,0,0
0909.0597v1.pdf,39231,,0,0,0,0
0409402v1.pdf,61551,MgB2_class;cuprate,0,0,0,0
1009.2215v1.pdf,22224,cuprate,0,0,0,0
1009.4896v1.pdf,22637,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
0907.0217v1.pdf,25198,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
0108172v1.pdf,20254,MgB2_class;cuprate,1,0,0,0
0909.0923v3.pdf,25281,iron_pnictide_122;cuprate,0,0,0,0
1406.2141v1.pdf,10906,MgB2_class,0,1,0,0
1004.3910v1.pdf,35760,iron_pnictide_122;cuprate,0,1,0,0
0607754v1.pdf,34246,,1,0,0,0
1711.07637v1.pdf,25477,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
2001.01844v1.pdf,24430,cuprate,0,1,0,0
0411531v1.pdf,24224,MgB2_class,0,0,0,0
1102.1404v1.pdf,28733,cuprate;iron_pnictide_1111,0,0,0,0
0001096v1.pdf,6839,,0,0,0,0
0104350v1.pdf,13230,,0,0,0,0
2408.02094v2.pdf,27515,cuprate,1,1,1,0
0410301v1.pdf,18833,MgB2_class,0,1,0,0
2311.02336v1.pdf,53869,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
1412.1421v1.pdf,39618,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,1,1,0
0205361v2.pdf,22218,MgB2_class;cuprate,0,0,0,0
0401086v1.pdf,18554,,0,0,0,0
0103288v1.pdf,12836,cuprate,0,0,0,0
9804161v1.pdf,15344,cuprate,0,1,0,0
2504.13796v2.pdf,49988,MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
1608.08378v1.pdf,38176,cuprate,0,0,0,0
2303.11598v1.pdf,42023,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
0410238v3.pdf,18275,cuprate,0,0,0,0
1002.0248v1.pdf,12517,iron_chalcogenide_11;cuprate;iron_pnictide_1111,1,1,1,0
0207526v1.pdf,14714,cuprate,0,0,0,0
0104112v1.pdf,18873,MgB2_class;cuprate,0,0,0,0
1003.3216v1.pdf,21133,cuprate,0,1,0,0
1705.06348v1.pdf,20215,cuprate,0,0,0,0
0211310v1.pdf,16764,MgB2_class;cuprate,0,0,0,0
1712.01529v2.pdf,24590,iron_chalcogenide_11;MgB2_class;cuprate,0,0,0,0
1705.09788v1.pdf,26349,MgB2_class;cuprate,1,1,1,0
2407.03587v1.pdf,29740,iron_pnictide_122,0,0,0,0
0201375v1.pdf,47885,cuprate,0,1,0,0
1601.04903v1.pdf,23128,iron_chalcogenide_11;iron_pnictide_1111,0,0,0,0
1002.0208v2.pdf,36782,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
2009.05731v1.pdf,55125,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
1606.01477v2.pdf,42957,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
0311515v1.pdf,16386,cuprate,0,0,0,0
0601245v3.pdf,18048,MgB2_class,0,1,0,0
0502537v1.pdf,20140,,0,0,0,0
1008.1447v3.pdf,19478,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,0,0,0
1109.4877v1.pdf,36020,cuprate,0,0,0,0
0612403v1.pdf,17533,MgB2_class,1,1,1,0
0808.1136v1.pdf,32951,MgB2_class;cuprate,1,0,0,0
2210.11688v1.pdf,52581,iron_chalcogenide_11;MgB2_class;cuprate,1,1,1,0
0907.1744v1.pdf,19276,MgB2_class;cuprate,0,1,0,0
0202243v2.pdf,48342,cuprate,0,1,0,0
0808.3408v1.pdf,29503,cuprate,0,1,0,0
1101.5427v1.pdf,15391,iron_pnictide_122;MgB2_class;cuprate,0,1,0,0
1604.05838v1.pdf,32616,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
0604097v3.pdf,16923,,0,1,0,0
1502.04284v1.pdf,33487,iron_chalcogenide_11;iron_pnictide_122;cuprate,0,1,0,0
0106121v1.pdf,14520,cuprate,0,0,0,0
2510.10264v1.pdf,43028,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
0003452v1.pdf,30101,cuprate,0,1,0,0
0907.4227v1.pdf,17144,iron_pnictide_122;iron_pnictide_1111,1,1,1,0
1512.06256v2.pdf,72533,,0,0,0,0
1103.3602v3.pdf,14290,iron_chalcogenide_11;iron_pnictide_1111,0,1,0,0
1107.5796v2.pdf,14958,cuprate,1,0,0,0
0102114v1.pdf,11323,,1,1,1,0
0105332v2.pdf,17781,MgB2_class,0,0,0,0
0901.1321v1.pdf,55735,,0,0,0,0
0103521v1.pdf,19158,MgB2_class,0,1,0,0
1703.07759v1.pdf,23600,iron_pnictide_122,1,1,1,0
0005140v1.pdf,17344,cuprate,0,0,0,0
1812.02380v3.pdf,40911,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
1610.09040v2.pdf,45843,cuprate,0,0,0,0
1012.1996v1.pdf,12675,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
0807.1203v2.pdf,55823,MgB2_class;cuprate,1,1,1,0
2306.12684v2.pdf,56840,,0,0,0,0
2211.15855v1.pdf,51315,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,1,1,1,0
9910048v1.pdf,11276,,0,0,0,0
0808.1790v1.pdf,39456,MgB2_class;cuprate,0,0,0,0
9904147v2.pdf,63889,,0,0,0,0
0011227v1.pdf,11078,,0,0,0,0
1802.09212v2.pdf,42911,,0,0,0,0
1801.05074v1.pdf,36818,iron_pnictide_122;cuprate,0,1,0,0
1303.6184v1.pdf,42203,cuprate;iron_pnictide_1111,0,0,0,0
2501.06516v1.pdf,40556,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
0102320v2.pdf,12393,MgB2_class;cuprate,0,1,0,0
0112284v1.pdf,48883,cuprate,0,0,0,0
1111.6365v2.pdf,31819,MgB2_class;cuprate,0,0,0,0
1205.3884v4.pdf,9847,,0,0,0,0
2001.08365v1.pdf,18875,cuprate,0,1,0,0
1103.1393v1.pdf,43589,cuprate,0,0,0,0
1410.0772v3.pdf,90687,MgB2_class;cuprate,0,1,0,0
1210.2309v1.pdf,28781,iron_pnictide_122;cuprate,1,0,0,0
2211.01609v1.pdf,23493,MgB2_class;cuprate,0,0,0,0
2512.01146v1.pdf,65481,cuprate,0,0,0,0
0009069v1.pdf,10213,,0,0,0,0
1008.1797v2.pdf,19980,MgB2_class;cuprate,0,0,0,0
2007.13536v1.pdf,37910,iron_pnictide_122;cuprate,0,1,0,0
2211.02564v2.pdf,44319,cuprate,0,0,0,0
2412.19493v1.pdf,38889,,0,0,0,0
1309.3388v2.pdf,19960,cuprate,0,0,0,0
0205664v1.pdf,75291,cuprate,0,0,0,0
0907.2129v2.pdf,29381,MgB2_class;cuprate,1,1,1,0
2405.07630v2.pdf,70533,,0,0,0,0
1703.08707v1.pdf,23891,cuprate,0,0,0,0
2207.06629v1.pdf,23094,iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
1012.0894v1.pdf,14955,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
0205229v1.pdf,21617,cuprate,0,0,0,0
0109283v1.pdf,12143,MgB2_class,0,1,0,0
9212017v1.pdf,46696,cuprate,0,0,0,0
0410396v2.pdf,23119,cuprate,0,0,0,0
1107.1079v1.pdf,24254,cuprate,0,0,0,0
2401.03471v1.pdf,41328,cuprate;iron_pnictide_1111,0,0,0,0
2301.11425v1.pdf,28419,MgB2_class,0,0,0,0
2602.04973v1.pdf,49066,MgB2_class;cuprate,0,0,0,0
0105535v1.pdf,14594,MgB2_class;cuprate,0,0,0,0
0802.3971v1.pdf,23106,MgB2_class,1,1,1,0
0601191v1.pdf,16243,MgB2_class,0,1,0,0
1310.1613v1.pdf,22197,,1,1,1,0
2006.04478v1.pdf,40017,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
0208253v1.pdf,11558,cuprate,0,0,0,0
0405595v2.pdf,30183,cuprate,0,0,0,0
0207223v1.pdf,15483,MgB2_class;cuprate,0,1,0,0
1209.3586v2.pdf,54039,iron_pnictide_122;cuprate;iron_pnictide_1111,1,0,0,0
0207435v2.pdf,19487,,0,0,0,0
0510772v1.pdf,54822,cuprate,0,0,0,0
1906.04783v1.pdf,58987,cuprate,0,0,0,0
9911393v1.pdf,8986,cuprate,0,0,0,0
0504069v2.pdf,42646,cuprate,0,0,0,0
0302365v1.pdf,15962,MgB2_class,0,1,0,0
2510.10720v1.pdf,46831,MgB2_class;cuprate,1,0,0,0
0912.2654v1.pdf,16465,cuprate,0,0,0,0
2106.01934v1.pdf,29582,,0,0,0,0
2510.14322v1.pdf,18693,MgB2_class;cuprate,0,0,0,0
0311425v1.pdf,17698,MgB2_class;cuprate,1,0,0,0
1009.1074v1.pdf,9323,MgB2_class;cuprate,0,0,0,0
0403454v1.pdf,40543,MgB2_class;cuprate,0,0,0,0
0302202v1.pdf,17530,MgB2_class,1,1,1,0
1801.05093v1.pdf,50530,MgB2_class,0,1,0,0
0007436v1.pdf,37589,cuprate,0,1,0,0
1812.06823v1.pdf,49824,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
0912.0598v1.pdf,15864,iron_pnictide_122;cuprate;iron_pnictide_1111,0,0,0,0
1212.5873v1.pdf,21515,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate,0,1,0,0
2412.16170v1.pdf,39894,iron_chalcogenide_11;cuprate,0,0,0,0
2207.12811v1.pdf,24194,MgB2_class,0,0,0,0
1710.07550v1.pdf,37898,iron_chalcogenide_11;cuprate,1,1,1,0
9905125v1.pdf,25690,,0,0,0,0
2510.22424v1.pdf,39452,cuprate,0,0,0,0
0708.3883v2.pdf,22915,MgB2_class,1,1,1,0
0108449v3.pdf,18883,cuprate,0,0,0,0
2509.01154v1.pdf,47751,MgB2_class;cuprate,0,0,0,0
0910.5907v1.pdf,40487,cuprate,0,0,0,0
2404.11115v1.pdf,54839,MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
0005288v1.pdf,27119,cuprate,0,0,0,0
1207.1970v2.pdf,27502,cuprate,1,1,1,0
0107336v1.pdf,21262,,0,0,0,0
1807.09988v1.pdf,30247,,1,0,0,0
2110.15577v1.pdf,39386,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
0803.0373v1.pdf,19583,MgB2_class,1,1,1,0
1010.3086v1.pdf,21675,MgB2_class;cuprate,1,1,1,0
1506.07231v1.pdf,22839,cuprate,0,0,0,0
0711.2221v1.pdf,14264,,0,0,0,0
0711.0136v1.pdf,37991,cuprate,0,0,0,0
0102167v1.pdf,11839,MgB2_class;cuprate,0,0,0,0
1003.0171v1.pdf,20320,MgB2_class,0,1,0,0
0911.4831v1.pdf,57065,cuprate,0,0,0,0
1311.3476v1.pdf,25260,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,1,0,0
0408415v1.pdf,19138,MgB2_class;cuprate,0,0,0,0
0103408v2.pdf,15893,MgB2_class;cuprate,1,1,1,0
9911216v1.pdf,14065,,0,0,0,0
2308.01116v1.pdf,77251,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
BaFeAs2_1406.2033.pdf,43912,iron_pnictide_122,0,0,0,0
BaFeAs2_1103.5815.pdf,19545,iron_pnictide_122;cuprate,0,1,0,0
Nb3Sn_0410463.pdf,66465,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_2308.01116.pdf,77251,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
Nb3Sn_2007.07103.pdf,42250,iron_chalcogenide_11,0,0,0,0
Fe2TeSe_0910.2301.pdf,20375,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_0907.4429.pdf,15145,iron_pnictide_122;iron_pnictide_1111,0,0,0,0
KBaFeAs4_2311.15132.pdf,27033,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,0,1,0,0
Nb3Sn_2306.10866.pdf,69340,,0,0,0,0
Nb3Sn_1907.00476.pdf,66575,cuprate,0,0,0,0
KBaFeAs4_1606.05643.pdf,25285,iron_chalcogenide_11;iron_pnictide_122,0,0,0,0
MgB2_0103082.pdf,11417,MgB2_class,0,0,0,0
BaFeAs2_1701.01578.pdf,90175,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,1,1,1,0
Pr2FeAs2O_1111.3143.pdf,16916,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
MgB2_0310196.pdf,15486,MgB2_class,0,1,0,0
Nb3Sn_1408.0353.pdf,58526,cuprate,1,1,1,0
KBaFeAs4_1704.07578.pdf,20566,iron_pnictide_122;MgB2_class;cuprate,0,0,0,0
KBaFeAs4_1809.03768.pdf,27473,iron_pnictide_122;iron_pnictide_1111,0,1,0,0
Fe2TeSe_1504.04004.pdf,22573,iron_chalcogenide_11;cuprate,0,1,0,0
Nb3Sn_1503.03410.pdf,20644,,0,0,0,0
Nb3Sn_2203.06752.pdf,36219,,0,0,0,0
KBaFeAs4_1903.00866.pdf,37077,iron_chalcogenide_11;iron_pnictide_122;cuprate,1,1,1,0
Fe2TeSe_2308.01367.pdf,58017,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,1,0,0
Pr2FeAs2O_0810.5623.pdf,20123,cuprate;iron_pnictide_1111,0,0,0,0
BaFeAs2_1404.5375.pdf,29337,iron_chalcogenide_11;iron_pnictide_122;iron_pnictide_1111,0,0,0,0
Pr2FeAs2O_0807.4872.pdf,17180,iron_pnictide_1111,0,0,0,0
KBaFeAs4_1710.01868.pdf,43999,iron_pnictide_122,0,0,0,0
KBaFeAs4_1907.04718.pdf,53672,iron_pnictide_122;cuprate,0,1,0,0
Fe2TeSe_1308.2949.pdf,21076,iron_chalcogenide_11,0,0,0,0
Nb3Sn_2305.10226.pdf,24646,,0,0,0,0
KBaFeAs4_2402.17731.pdf,0,,0,0,0,1
MgB2_0103176.pdf,9918,MgB2_class;cuprate,1,0,0,0
Pr2FeAs2O_1207.7186.pdf,36904,iron_pnictide_1111,0,0,0,0
Nb3Sn_2405.00211.pdf,14086,,0,0,0,0
KBaFeAs4_2512.11343.pdf,47006,iron_chalcogenide_11;iron_pnictide_122;MgB2_class;iron_pnictide_1111,0,1,0,0
Fe2TeSe_2308.02128.pdf,42995,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
Nb3Sn_2412.09514.pdf,66620,iron_chalcogenide_11,1,0,0,0
Fe2TeSe_1609.06179.pdf,26920,iron_chalcogenide_11,0,0,0,0
BaFeAs2_0805.4021.pdf,17886,cuprate;iron_pnictide_1111,0,0,0,0
Nb3Sn_2305.05114.pdf,25731,,0,0,0,0
Nb3Sn_1102.5118.pdf,17827,,1,0,0,0
MgB2_0102353.pdf,13606,MgB2_class;cuprate,0,1,0,0
Nb3Sn_2302.06718.pdf,19240,,0,0,0,0
Nb3Sn_0511560.pdf,15118,MgB2_class,1,0,0,0
KBaFeAs4_2503.03473.pdf,33190,iron_pnictide_122;cuprate,0,0,0,0
Pr2FeAs2O_0807.3833.pdf,20057,iron_pnictide_1111,0,0,0,0
Nb3Sn_1311.6901.pdf,33530,,1,0,0,0
Nb3Sn_1807.03898.pdf,58945,,0,0,0,0
BaFeAs2_1004.5557.pdf,13404,iron_pnictide_122,0,0,0,0
BaFeAs2_1905.05372.pdf,21521,iron_pnictide_122;MgB2_class;cuprate;iron_pnictide_1111,0,0,0,0
Pr2FeAs2O_0907.1308.pdf,24375,cuprate;iron_pnictide_1111,0,0,0,0
Nb3Sn_1810.10569.pdf,26417,,0,0,0,0
MgB2_0210701.pdf,38157,MgB2_class;cuprate,1,0,0,0
Pr2FeAs2O_1104.2177.pdf,14753,iron_pnictide_1111,0,0,0,0
BaFeAs2_1209.3281.pdf,23682,iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
YBa2Cu3O7_0508754.pdf,18019,cuprate,0,0,0,0
FeSe_2303.11601.pdf,32496,iron_chalcogenide_11;cuprate;iron_pnictide_1111,0,0,0,0
YBa2Cu3O7_2105.14321.pdf,38886,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_0903.3536.pdf,18481,cuprate,0,0,0,0
YBa2Cu3O7_0606306.pdf,17309,cuprate,0,0,0,0
Bi2Sr2CaCu2O8_1510.03344.pdf,18346,cuprate,0,0,0,0
Sr2RuO4_0304510.pdf,20670,,1,0,0,0
Nd2-xCexCuO4_1810.06511.pdf,21591,cuprate,0,0,0,0
FeSe1-xTex_1412.2454.pdf,25646,iron_chalcogenide_11;cuprate,0,0,0,0
Sr2RuO4_1606.04936.pdf,44460,iron_pnictide_122;MgB2_class;cuprate,1,0,0,0
FeSe1-xTex_1205.3949.pdf,51785,iron_chalcogenide_11;cuprate;iron_pnictide_1111,1,1,1,0
FeSe1-xTex_0906.1951.pdf,16896,iron_chalcogenide_11;iron_pnictide_122;cuprate;iron_pnictide_1111,0,1,0,0
FeSe_0807.4315.pdf,10370,iron_chalcogenide_11;MgB2_class;cuprate;iron_pnictide_1111,1,0,0,0
